avoir|avoir
ont|ont
asséz|asséz
.|.
##|##
mais|mais
ci|ci
a|a
un|un
buen|buen
borzois|borzois
,|,
##|##
poi|poi
est|est
vilein|vilein
et|et
mout|mout
cortois|cortois
:|:
##|##
delfins|delfins
ait|ait
nom|nom
,|,
mout|mout
est|est
privéz|privéz
##|##
del|del
roi|roi
,|,
il|il
a|a
d’|d’
avoir|avoir
assez|assez
;|;
##|##
li|li
rois|rois
l’|l’
ama|ama
mout|mout
et|et
li|li
croit|croit
##|##
et|et
quant|quant
il|il
voït|voït
sa|sa
fille|fille
voit|voit
,|,
##|##
si|si
li|li
achate|achate
et|et
li|li
prent|prent
##|##
ce|ce
que|que
il|il
done|done
et|et
despent|despent
.|.
##|##
nuls|nuls
hom|hom
que|que
soit|soit
en|en
cest|cest
païs|païs
##|##
ne|ne
la|la
poit|poit
veoir|veoir
mais|mais
delfis|delfis
.|.
##|##
veéz|veéz
le|le
là|là
sor|sor
cel|cel
palefroi|palefroi
»|»
.|.
##|##
cel|cel
li|li
a|a
mostré|mostré
au|au
doi|doi
.|.
##|##
quaqopedie|quaqopedie
salua|salua
##|##
le|le
jovencels|jovencels
et|et
puis|puis
ala|ala
##|##
vers|vers
delfins|delfins
,|,
il|il
vent|vent
contre|contre
lui|lui
,|,
##|##
ensenble|ensenble
furent|furent
anbedui|anbedui
.|.
##|##
li|li
uns|uns
a|a
l’|l’
autre|autre
salué|salué
##|##
et|et
delfis|delfis
li|li
a|a
demandé|demandé
:|:
##|##
«|«
biaus|biaus
sire|sire
,|,
dont|dont
venéz|venéz
?|?
##|##
qui|qui
voléz|voléz
vos|vos
?|?
queu|queu
part|part
aléz|aléz
?|?
»|»
.|.
##|##
«|«
sire|sire
,|,
respont|respont
queqopedie|queqopedie
,|,
##|##
de|de
scope|scope
mui|mui
de|de
bolgrie|bolgrie
,|,
##|##
escuier|escuier
sui|sui
a|a
un|un
baron|baron
##|##
qui|qui
vient|vient
au|au
roi|roi
filipon|filipon
##|##
et|et
por|por
aidier|aidier
ben|ben
de|de
sa|sa
guerre|guerre
##|##
vealt|vealt
ester|ester
treis|treis
anz|anz
en|en
sa|sa
terre|terre
.|.
##|##
ne|ne
sont|sont
que|que
.|.
xiii|xiii
.|.
chevalier|chevalier
:|:
##|##
se|se
vos|vos
le|le
voléz|voléz
erbergier|erbergier
,|,
##|##
mais|mais
vos|vos
donra|donra
que|que
non|non
avéz|avéz
.|.
##|##
demeins|demeins
,|,
fait|fait
il|il
,|,
ai|ai
je|je
assez|assez
»|»
.|.
##|##
delfis|delfis
l’|l’
a|a
mout|mout
fort|fort
esgardé|esgardé
##|##
quar|quar
a|a
si|si
richement|richement
parlé|parlé
.|.
##|##
en|en
son|son
doi|doi
voit|voit
le|le
buen|buen
anel|anel
.|.
##|##
«|«
sire|sire
,|,
fet|fet
delfis|delfis
,|,
mout|mout
m’|m’
est|est
bel|bel
##|##
se|se
il|il
vealt|vealt
a|a
moi|moi
erbergier|erbergier
.|.
##|##
de|de
ce|ce
que|que
li|li
avra|avra
mestier|mestier
##|##
ferai|ferai
ie|ie
tot|tot
son|son
voloir|voloir
##|##
tant|tant
com|com
je|je
avrai|avrai
le|le
pooir|pooir
»|»
.|.
##|##
quaqopedie|quaqopedie
li|li
dist|dist
:|:
«|«
sire|sire
,|,
##|##
vostre|vostre
merci|merci
.|.
or|or
vos|vos
doi|doi
dire|dire
##|##
ce|ce
que|que
il|il
vos|vos
mande|mande
por|por
moi|moi
»|»
.|.
##|##
delfis|delfis
respont|respont
:|:
«|«
et|et
je|je
l’|l’
otroi|otroi
»|»
.|.
##|##
tot|tot
en|en
ordre|ordre
li|li
a|a
conté|conté
##|##
ce|ce
que|que
li|li
avoit|avoit
mandé|mandé
##|##
d’|d’
armeüre|armeüre
,|,
de|de
vestimenz|vestimenz
##|##
et|et
de|de
riches|riches
chevaus|chevaus
corenz|corenz
,|,
##|##
les|les
buen|buen
draps|draps
,|,
le|le
vair|vair
et|et
le|le
gris|gris
,|,
##|##
tot|tot
ce|ce
fist|fist
achater|achater
delfis|delfis
,|,
##|##
puis|puis
achata|achata
tuit|tuit
le|le
conduit|conduit
.|.
##|##
par|par
la|la
cité|cité
disoient|disoient
tuit|tuit
##|##
que|que
unques|unques
mais|mais
ne|ne
virent|virent
baron|baron
##|##
que|que
enprensist|enprensist
tel|tel
mesion|mesion
.|.
##|##
sauoir|sauoir
firent|firent
a|a
chavalier|chavalier
,|,
##|##
as|as
damoiseus|damoiseus
et|et
a|a
scudier|scudier
,|,
##|##
que|que
ne|ne
pregnent|pregnent
avoir|avoir
d’|d’
autrui|autrui
##|##
ne|ne
livresons|livresons
fors|fors
que|que
da|da
lui|lui
.|.
##|##
quant|quant
delfis|delfis
ot|ot
apareiglé|apareiglé
##|##
tot|tot
ce|ce
que|que
cil|cil
li|li
ot|ot
dotriné|dotriné
,|,
##|##
quaqopedie|quaqopedie
en|en
mena|mena
##|##
a|a
son|son
ostel|ostel
,|,
si•l|si•l
demanda|demanda
:|:
##|##
«|«
coment|coment
estes|estes
vos|vos
apeléz|apeléz
?|?
»|»
.|.
##|##
quaqopedie|quaqopedie
sui|sui
noméz|noméz
.|.
##|##
«|«
et|et
vostre|vostre
sire|sire
com|com
a|a
non|non
?|?
»|»
.|.
##|##
povre|povre
perdu|perdu
l’|l’
apelle|apelle
l’|l’
on|on
.|.
##|##
delfis|delfis
respont|respont
:|:
à|à
,|,
dex|dex
aïe|aïe
!|!
##|##
et|et
qui|qui
vit|vit
mes|mes
tel|tel
conpagnie|conpagnie
?|?
##|##
avoir|avoir
poéz|poéz
vos|vos
grant|grant
richeté|richeté
##|##
mais|mais
le|le
nons|nons
som|som
tuit|tuit
de|de
grant|grant
povreté|povreté
:|:
##|##
coment|coment
prist|prist
or|or
a|a
conpagnon|conpagnon
##|##
povre|povre
perdu|perdu
mauvais|mauvais
garçon|garçon
?|?
##|##
se|se
vostre|vostre
sire|sire
est|est
perduz|perduz
##|##
