respondiren|respondiren
au|au
mesaje|mesaje
dou|dou
roi|roi
et|et
s’|s’
en|en
partirent|partirent
.|.
quant|quant
jason|jason
hoï|hoï
le|le
mesaje|mesaje
qi|qi
ensi|ensi
le|le
desfioit|desfioit
de_part|de_part
le|le
roi|roi
laomedon|laomedon
et|et
sa|sa
conpaignie|conpaignie
ausi|ausi
s’|s’
il|il
ne|ne
se|se
departoit|departoit
de|de
sa|sa
terre|terre
,|,
il|il
en|en
ot|ot
mult|mult
grant|grant
ire|ire
et|et
grant|grant
doulor|doulor
.|.
si|si
dist|dist
adonc|adonc
à|à
ses|ses
conpaignons|conpaignons
:|:
"|"|"|"
seignor|seignor
,|,
fist|fist
il|il
,|,
grant|grant
honte|honte
et|et
grant|grant
desenor|desenor
nos|nos
fet|fet
cestui|cestui
roi|roi
qi|qi
ensi|ensi
nos|nos
a|a
fet|fet
conjeer|conjeer
honteusement|honteusement
de|de
sa|sa
terre|terre
;|;
tot|tot
autrement|autrement
se|se
convendroit|convendroit
à|à
fer|fer
à|à
si|si
aut|aut
roi|roi
com|com
il|il
est|est
car|car
,|,
por_ce_qe|por_ce_qe
d’|d’
estrange|estrange
païs|païs
soumes|soumes
nos|nos
,|,
deïst|deïst
il|il
honorer|honorer
et|et
cherir|cherir
.|.
mes|mes
il|il
me|me
senble|senble
q’|q’
il|il
nen|nen
ait|ait
de|de
ce|ce
nul|nul
talent|talent
.|.
mes|mes
je|je
vos|vos
di|di
veraiement|veraiement
qi|qi
encore|encore
vendra|vendra
tenz|tenz
q’|q’
il|il
se|se
repentira|repentira
durement|durement
"|"|"|"
.|.
lor|lor
respondi|respondi
jason|jason
au|au
mesaje|mesaje
et|et
dist|dist
:|:
"|"|"|"
vasal|vasal
,|,
fist|fist
il|il
,|,
dire|dire
poirés|poirés
à|à
vostre|vostre
seignor|seignor
qe|qe
,|,
quant|quant
nos|nos
arivames|arivames
en|en
vostre|vostre
terre|terre
,|,
par|par
tos|tos
les|les
diex|diex
de|de
nostre|nostre
loi|loi
nos|nos
nen|nen
avions|avions
talent|talent
de|de
mau|mau
ni|ni
de|de
guerre|guerre
faire|faire
à|à
son|son
païs|païs
ni|ni
à|à
ca|ca
terre|terre
.|.
encore|encore
li|li
dites|dites
qe|qe
,|,
c’|c’
il|il
fust|fust
venus|venus
en|en
grese|grese
isi_come|isi_come
nos|nos
soumes|soumes
ensi|ensi
venus|venus
,|,
nos|nos
l’|l’
eümes|eümes
honorés|honorés
et|et
servis|servis
de|de
tot|tot
nostre|nostre
pooir|pooir
.|.
mes|mes
dite|dite
-li|-li
qe|qe
ceste|ceste
honte|honte
q’|q’
il|il
nos|nos
a|a
hore|hore
fete|fete
sera|sera
encore|encore
en|en
maint|maint
leu|leu
ramenteüe|ramenteüe
et|et
contee|contee
à|à
cels|cels
à|à
cui|cui
mult|mult
desplaira|desplaira
,|,
et|et
biau|biau
ne|ne
fi|fi
"|"|"|"
.|.
ci|ci
dit|dit
coment|coment
il|il
ariverent|ariverent
au|au
colcos|colcos
.|.
quant|quant
jason|jason
hot|hot
ensi|ensi
parlé|parlé
au|au
mesaje|mesaje
,|,
hercules|hercules
parla|parla
puis|puis
et|et
dist|dist
:|:
"|"|"|"
vasal|vasal
,|,
encore|encore
dirais|dirais
au|au
roi|roi
laomedon|laomedon
ton|ton
seignor|seignor
